,Id (Keywords.Csv),Imdb Id,Release Date,Start Year,Title,Budget,Revenue,Runtime,Vote Average,Vote Count,New Key
4452,30352,tt0097211,4/14/1989,1989,Disorganized Crime,0,0.0,98.0,4.7,10.0,['independent film']
4453,15142,tt0097236,3/3/1989,1989,Dream a Little Dream,0,0.0,114.0,5.8,26.0,[']']
4454,14550,tt0097235,4/7/1989,1989,The Dream Team,0,28890240.0,113.0,6.0,60.0,[']']
4455,32075,tt0097243,1/1/1989,1989,A Dry White Season,0,0.0,97.0,6.5,23.0,['woman director']
4456,2210,tt0097257,9/8/1988,1988,Earth Girls Are Easy,10000000,3916303.0,100.0,5.5,110.0,"['dancing', 'sex', 'dream', 'musical', 'police', 'bikini', 'swimming pool', 'beauty salon', 'romantic comedy', 'spaceship', 'romance', 'alien', 'furry', 'hospital', 'makeover', 'nosy neighbor', 'discotheque', 'valley girl']"
4457,25005,tt0097262,1/1/1989,1989,Eddie and the Cruisers II: Eddie Lives!,0,0.0,104.0,6.4,14.0,[']']
4458,21721,tt0085475,9/23/1983,1983,Eddie and the Cruisers,0,4786789.0,95.0,6.6,32.0,['music']
4459,116014,tt0097276,12/13/1989,1989,Enemies: A Love Story,0,7754571.0,119.0,5.7,11.0,"['survivor', 'jewish']"
4460,11828,tt0097289,9/22/1989,1989,Erik the Viking,0,0.0,107.0,6.0,72.0,"['norway', 'norwegian', 'viking']"
4461,55699,tt0097314,1/13/1989,1989,The Experts,0,0.0,94.0,4.3,11.0,"['soviet union', 'russia', 'nightclub']"
4462,10551,tt0097328,12/15/1989,1989,Family Business,0,12195695.0,110.0,5.4,45.0,"['heist', 'criminal', 'life sentence']"
4463,20713,tt0097334,3/3/1989,1989,Farewell to the King,16000000,2420917.0,117.0,5.9,23.0,"['paradise', 'japanese', 'deserter', 'world war ii', 'island', 'shipwreck', 'u.s. navy', 'borneo', 'tribe', 'jungle', 'guerrilla warfare', 'infantry']"
4464,27461,tt0097336,10/20/1989,1989,Fat Man and Little Boy,0,0.0,127.0,6.5,28.0,"['world war ii', 'atomic bomb test', 'biography']"
4465,41969,tt0097435,9/29/1988,1988,The Girl in a Swing,0,0.0,119.0,4.7,3.0,[']']
4466,1380,tt0097438,1/13/1989,1989,Gleaming the Cube,0,2777280.0,109.0,5.4,31.0,"['skateboarding', 'los angeles', 'skateboard']"
4467,19157,tt0096870,5/11/1989,1989,Going Overboard,0,0.0,99.0,2.5,44.0,"['dictator', 'television', 'narration', 'rock star', 'bartender', 'friendship', 'stand-up comedy', 'independent film', 'cruise ship', 'model', 'musical number', 'woman director', 'trying to impress women', 'hollywood agent', 'celebrity cameo', 'fantasy life', 'locked in bathroom']"
4468,11465,tt0097457,6/30/1989,1989,Great Balls of Fire!,0,0.0,108.0,6.0,79.0,"['musical', 'train', 'religious fundamentalism', 'child marriage', 'underage bride', 'burning a piano', 'bible belt', 'older man young girl relationship', 'self righteousness', 'cousin cousin relationship', 'marriage between cousins']"
4469,17190,tt0097458,10/20/1989,1989,Gross Anatomy,0,0.0,109.0,5.9,23.0,[']']
4470,55059,tt0097478,5/4/1989,1989,Happy Together,0,0.0,102.0,5.2,13.0,"['college', 'dorm room', 'writing class', 'aspiring actor', 'roommate relationship']"
4471,9085,tt0097481,11/17/1989,1989,Harlem Nights,30000000,60864870.0,116.0,5.7,85.0,"['corruption', 'police', 'friends', 'rivalry', 'hoodlum', 'nightclub owner']"
4472,17819,tt0097500,2/3/1989,1989,Her Alibi,0,0.0,94.0,5.0,37.0,"['beautiful woman', 'writer']"
4473,46786,tt0097521,8/17/1989,1989,Homer and Eddie,0,0.0,102.0,5.6,11.0,[']']
4474,14776,tt0097531,5/5/1989,1989,How to Get Ahead in Advertising,0,0.0,94.0,6.4,29.0,"['independent film', 'nervous breakdown', 'advertising executive', 'advertising agency']"
4475,59585,tt0097567,10/27/1989,1989,Immediate Family,0,0.0,95.0,5.8,5.0,[']']
4476,32855,tt0097570,9/15/1989,1989,In Country,18,0.0,120.0,5.3,13.0,"['vietnam veteran', 'kentucky']"
4477,29185,tt0097579,10/6/1989,1989,An Innocent Man,0,20047604.0,113.0,6.4,28.0,[']']
4478,39787,tt0097607,3/10/1989,1989,Jacknife,0,0.0,102.0,6.1,28.0,[']']
4479,32059,tt0097613,1/13/1989,1989,The January Man,0,0.0,97.0,5.1,41.0,"['police', 'serial killer', 'neo-noir']"
4480,505,tt0097626,9/12/1989,1989,Johnny Handsome,20000000,7237794.0,94.0,6.1,49.0,"['individual', 'prison', 'robbery', 'ex-detainee', 'operation', 'restart', 'new orleans', 'ugliness', 'mask', 'new identity', 'plastic surgery']"
4481,4486,tt0097635,5/17/1989,1989,Jesus of Montreal,0,0.0,119.0,6.8,21.0,"['male nudity', 'library', 'transplantation', 'montreal', 'church', 'perfume', 'passion play']"
4482,10345,tt0097637,4/28/1989,1989,K-9,17000000,78247647.0,101.0,5.5,209.0,"['helicopter', 'police operation', 'shadowing', 'police headquarter', 'drug', 'criminal', 'dog', 'german shepherd', 'policeman', 'stakeout', 'police dog']"
4483,10222,tt0097659,4/20/1989,1989,Kickboxer,1500000,14697005.0,97.0,6.3,257.0,"['brother brother relationship', 'martial arts', 'wheelchair', 'bangkok', 'thailand', 'sport', 'phuket', 'meister', 'revenge', 'muay thai', 'kick boxing']"
4484,12774,tt0097714,10/11/1989,1989,Last Exit to Brooklyn,0,0.0,102.0,6.1,28.0,"['new york', 'prostitute', 'sex', 'sexuality', 'based on novel', 'fight', 'nudity', 'union']"
4485,14621,tt0097722,3/3/1989,1989,Lean On Me,0,0.0,108.0,6.7,76.0,"['high school', 'violence in schools', 'gang', 'drug dealing', 'school principal', 'based on true events', 'public education']"
4486,19118,tt0097731,8/18/1989,1989,Let It Ride,0,0.0,90.0,7.1,28.0,"['gambling', 'guard', 'compulsive gambling', 'blood donation', 'luck']"
4487,14372,tt0097737,3/17/1989,1989,Leviathan,25000000,15704614.0,98.0,6.0,125.0,"['ocean', 'alcohol', 'sea', 'monster', 'mine', 'shipwreck', 'human experimentation', 'scuba diving', 'scuba', 'deepsea', 'trapped underwater\\xa0']"
4488,15138,tt0097758,8/25/1989,1989,Little Monsters,7000000,793775.0,102.0,5.6,53.0,"['monster', 'bed', 'friendship']"
4489,9972,tt0097770,8/4/1989,1989,Lock Up,24000000,22099847.0,115.0,6.2,208.0,"['prison', 'jail guard', 'car mechanic', 'prison warden']"
4490,9494,tt0097778,10/12/1989,1989,Look Who's Talking,7500000,296000000.0,93.0,5.8,546.0,"['single parent', 'baby', 'pregnancy', 'duringcreditsstinger', 'woman director', 'talking baby']"
4491,17362,tt0097790,4/28/1989,1989,Loverboy,0,3960327.0,98.0,5.5,31.0,"['infidelity', 'pizza delivery boy', 'marital problem', 'delivery boy', 'woman director', 'sex worker', 'college student']"
4492,9942,tt0097815,2/16/1989,1989,Major League,11000000,49797148.0,107.0,6.7,222.0,"['baseball', 'sport', 'sabotage', 'sombrero', 'baseball field', 'hard hat', 'professional sports', 'comic strip', 'hot dog', 'short sighted', 'voodoo ritual', 'the big game']"
4493,8216,tt0097858,8/12/1989,1989,Meet the Feebles,750000,0.0,94.0,6.4,68.0,"['pornography', 'sex', 'sexual abuse', 'drug addiction', 'musical', 'celebrity', 'revenge', 'murder', 'puppetry', 'prostitution', 'bribery', 'crime lord', 'eating disorder']"
4494,4296,tt0097883,8/25/1989,1989,Millennium,0,0.0,108.0,5.0,45.0,"['airport', 'time warp', 'future', 'airplane', 'time travel', 'alien', 'independent film', 'disaster', 'airplane crash', 'crash', 'robot', 'scientist', 'paradox', 'investigator', 'based on short story', 'sole survivor', 'canuxploitation']"
4495,24739,tt0097889,5/19/1989,1988,Miracle Mile,3000000,1145404.0,87.0,7.2,50.0,"['helicopter', 'gun', 'gas station', 'riot', 'panic', 'chaos', 'diner', 'payphone', 'los angeles', 'explosion', 'nuclear war', 'cult film', 'one night', 'elevator', 'black comedy']"
4496,39197,tt0097892,4/28/1989,1989,Miss Firecracker,0,0.0,102.0,5.0,8.0,['independent film']
4497,9686,tt0097965,3/10/1989,1989,New York Stories,15000000,0.0,124.0,6.2,65.0,"['new york', 'mother', 'hotel', 'robbery', 'jealousy', 'obsession', 'artist', 'gallery', 'assistant', 'anthology', 'lawyer', 'city', 'art', 'occult', 'young']"
4498,27418,tt0097967,10/20/1989,1989,Next of Kin,12000000,15942628.0,108.0,5.0,53.0,[']']
4499,39002,tt0097987,6/2/1989,1989,No Holds Barred,8000000,16093651.0,93.0,5.6,20.0,['wrestling']
4500,43345,tt0098022,10/6/1989,1989,Old Gringo,0,0.0,120.0,5.7,7.0,"['mexico', 'general', 'writer']"
4501,31606,tt0098051,8/25/1989,1989,The Package,0,0.0,108.0,5.6,45.0,"['chicago', 'prisoner', 'hitman', 'suspense', 'sergeant']"
4502,27607,tt0098068,1/27/1989,1989,Parents,0,0.0,81.0,6.1,40.0,"['cannibal', 'parents']"
4503,37146,tt0098073,9/22/1989,1989,Penn & Teller Get Killed,0,0.0,89.0,5.9,8.0,"['psychopath', 'prank', 'prankster']"
4504,20006,tt0098097,5/26/1989,1989,Pink Cadillac,0,0.0,122.0,5.3,49.0,"['billard', 'pool hall']"
4505,8867,tt0098141,10/5/1989,1989,The Punisher,9000000,0.0,89.0,5.5,109.0,"['loss of family', 'vigilante', 'marvel comic', 'based on comic', 'revenge', 'mafia', 'police officer', 'good and bad']"
4506,12663,tt0098180,12/24/1988,1988,Red Scorpion,16000000,4192440.0,105.0,4.9,50.0,"['traitor', 'cold war', 'russian', 'mission of murder', 'war', 'uprising', 'revenge', 'agent', 'spetsnaz']"
4507,331,tt0163025,7/18/2001,2001,Jurassic Park III,93000000,368780809.0,92.0,5.7,2109.0,"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'spinosaurus', 'airplane', 'rescue', 'mission', 'dinosaur', 'jurassic park']"
4508,11467,tt0265029,7/17/2001,2001,America's Sweethearts,0,0.0,102.0,5.5,260.0,"['film business', 'film producer', 'wife husband relationship', 'fictitious marriage', 'married couple', 'marriage crisis']"
4509,327,tt0222851,9/9/2000,2000,Brother,12000000,15250000.0,114.0,6.8,107.0,"['brother brother relationship', 'assassination', 'culture clash', 'war on drugs', 'yakuza', 'sake', 'loyalty', 'drug dealer', 'femme fatale', 'los angeles']"
4510,1548,tt0162346,7/20/2001,2001,Ghost World,7000000,0.0,111.0,7.1,433.0,"['high school friends', 'art class', 'record collector', 'plaster', 'personal ad', 'blues music', 'nunchaku', 'prank telephone call', 'aftercreditsstinger']"
4511,13403,tt0248845,7/20/2001,2001,Hedwig and the Angry Inch,0,0.0,95.0,7.4,81.0,"['transvestism', 'gay', 'sex', 'singer', 'transgender', 'glam rock', 'self identity', 'rock odyssey', 'reference to kant', 'military brat', 'restaurant chain', 'lgbt in the military', 'child molestation', 'theatrical manager']"
4512,869,tt0133152,7/25/2001,2001,Planet of the Apes,100000000,362211740.0,119.0,5.6,1270.0,"['gorilla', 'space marine', 'space suit', 'revolution', 'chimp', 'slavery', 'space travel', 'time travel', 'dystopia', 'alien planet', 'ape', 'human subjugation']"
4513,552,tt0237539,3/3/2000,2000,Bread and Tulips,0,0.0,114.0,7.0,35.0,"['venice', 'suicide', 'dancing', 'mother', 'depression', 'wife husband relationship', 'amateur detective', 'trip', 'married couple', 'tango', 'pescara', 'bus ride', 'accordion', 'florist', 'flower shop', 'plumbing supplier', 'roadhouse', ""{'id': 2783"", ' \'name\': ""family\'s daily life""}', ' mother role', 'oddball', 'mystic', 'self-discovery', 'mother-in-law', 'marriage crisis', 'marriage', 'freedom', 'little boy', 'family holiday', 'hitchhike']"
4514,36095,tt0123948,11/6/1997,1997,Cure,20000,99000.0,111.0,7.4,63.0,"['japan', 'prostitute', 'hotel', 'based on novel', 'hallucination', 'interview', 'investigation', 'murder', 'junkyard', 'interrogation', 'stranger', 'psychosis', 'record player', 'mental hospital', 'neo-noir', 'personality disorder', 'serial kiler']"
4515,33379,tt0203540,7/27/2001,2000,Greenfingers,0,1443067.0,91.0,6.6,15.0,[']']
4516,196859,tt0261755,7/26/2001,2001,Jackpot,400000,43719.0,97.0,6.0,1.0,[']']
4517,47574,tt0259442,9/27/2000,2000,The Monkey's Mask,0,0.0,93.0,4.8,7.0,['woman director']
4518,2171,tt0243655,7/27/2001,2001,Wet Hot American Summer,5000000,295206.0,97.0,6.4,271.0,"['adolescence', 'summer camp', 'independent film']"
4519,87462,tt0098184,8/30/1989,1989,Relentless,0,0.0,92.0,6.0,5.0,"['serial killer', 'police officer', 'dead woman with eyes open']"
4520,20307,tt0098188,6/2/1989,1989,Renegades,0,0.0,106.0,5.2,19.0,[']']
4521,19142,tt0098193,5/11/1989,1989,The Return of Swamp Thing,0,192816.0,84.0,4.6,35.0,"['dc comics', 'sequel', 'based on comic', 'swamp thing']"
4522,41946,tt0098194,8/24/1989,1989,The Return of the Musketeers,0,0.0,102.0,6.2,17.0,['musketeer']
4523,10135,tt0098206,5/19/1989,1989,Road House,15000000,30050028.0,114.0,6.3,259.0,"['new love', 'protection money', 'nightclub', 'rausschmeißer', 'revenge', 'hoodlum', 'brawl']"
4524,32767,tt0098219,8/25/1989,1989,Romero,0,0.0,105.0,6.7,3.0,"['social control', 'bishop', 'public murder', 'murder', 'priest', 'independent film', 'social commentary', 'church', 'catholicism']"
4525,56162,tt0098224,1/1/1989,1989,Rosalie Goes Shopping,0,0.0,94.0,6.5,4.0,[']']
4526,24254,tt0098230,8/16/1989,1989,Rude Awakening,0,3169719.0,98.0,4.1,10.0,[']']
4527,19236,tt0098253,5/1/1989,1989,Santa Sangre,787000,0.0,123.0,7.1,73.0,"['suicide', 'circus', 'shrine', 'mute girl']"
4528,32261,tt0098260,3/3/1989,1989,Scandal,0,8800000.0,115.0,5.8,26.0,"['london england', 'sex scandal', 'scandal', 'based on true story', 'cabaret dancer', 'member of parliament', '1960s']"
4529,60276,tt0098261,6/3/1989,1989,Scenes from the Class Struggle in Beverly Hills,0,0.0,95.0,4.7,3.0,[']']
4530,12150,tt0098273,9/15/1989,1989,Sea of Love,19000000,110879513.0,113.0,6.7,144.0,"['new york', 'alcohol', 'sex', 'detective', 'newspaper', 'nudity', 'suspect', 'police', 'murder', 'suspense', 'serial killer', 'neo-noir']"
4531,11185,tt0098282,5/12/1989,1989,"See No Evil, Hear No Evil",18000000,46908987.0,103.0,6.4,220.0,"['deafness', 'blindness and impaired vision', 'suspicion of murder', 'witness', 'friendship', 'murder', 'blindness']"
4532,47045,tt0098308,4/14/1989,1989,She's Out of Control,0,12065892.0,97.0,4.7,24.0,"['girlfriend', 'daughter', 'father', 'teenager']"
4533,18683,tt0098319,10/27/1989,1989,Shirley Valentine,0,0.0,108.0,6.5,21.0,[']']
4534,12521,tt0098320,10/27/1989,1989,Shocker,5000000,16554699.0,109.0,5.5,89.0,"['terror', 'sadistic', 'detective', 'blackout', 'psychopath', 'murder', 'independent film', 'gore', 'capital punishment', 'slasher', 'maniac', 'violence', 'rage', 'killer', 'electricity', 'evil', 'madman', 'insane']"
4535,12478,tt0098343,3/3/1989,1989,Skin Deep,0,0.0,97.0,5.8,21.0,"['alcohol', 'condom', ""{'id': 5914"", ' \'name\': ""writer\'s block""}', ' in flagranti', 'author', 'divorce', 'extramarital affair', 'ex-wife']"
4536,49788,tt0098347,3/18/1989,1989,Slaves of New York,0,0.0,124.0,4.8,6.0,[']']
4537,31083,tt0098356,9/9/1988,1988,Some Girls,0,401421.0,94.0,4.9,14.0,"['love triangle', 'man between two women', 'coming of age']"
4538,30666,tt0098385,11/3/1989,1989,Stepfather II: Make Room For Daddy,0,1519796.0,93.0,5.8,22.0,"['step father', 'sequel', 'murder', 'psychopathic killer', 'independent film', 'serial killer', 'wedding', 'maniac', 'violence', 'dentist', 'mother son relationship', 'psycho killer', 'psycho', 'flashback', 'mail carrier']"
4539,25155,tt0094035,1/22/1987,1987,The Stepfather,0,0.0,89.0,6.6,76.0,"['male nudity', 'female nudity', 'shower', 'nudity', 'widow', 'psychopath', 'step father', 'murder', 'independent film', 'serial killer', 'teenager', 'cult film', 'real estate agent', 'psycho killer', 'psycho', 'murder of family']"
4540,65015,tt0098725,9/28/1989,1989,Sweetie,0,0.0,97.0,4.9,15.0,"['dysfunctional family', 'woman director', 'favorite sibling']"
4541,24077,tt0098436,2/1/1989,1989,The Tall Guy,0,0.0,92.0,5.7,23.0,"['london england', 'slapstick', 'actor']"
4542,9618,tt0098439,12/22/1989,1989,Tango & Cash,55000000,63408614.0,104.0,6.1,468.0,"['prisoner', 'war on drugs', 'los angeles']"
4543,16560,tt0098442,2/12/1989,1989,Tap,0,9114702.0,111.0,6.0,7.0,"['musical', 'tap dancing', 'music']"
4544,31608,tt0098471,1/27/1989,1989,Three Fugitives,15000000,40590000.0,96.0,6.0,49.0,"['remake', 'on the run', 'bank robbery', 'comedy of errors']"
4545,22102,tt0098519,3/22/1989,1989,Troop Beverly Hills,0,0.0,105.0,5.6,57.0,"['wilderness', 'teen angst']"
4546,6951,tt0098536,7/28/1989,1989,Turner & Hooch,0,71079915.0,100.0,5.9,335.0,"['eating non food', 'pet food']"
4547,11959,tt0098546,7/21/1989,1989,UHF,5000000,0.0,97.0,6.7,90.0,"['loser', 'tv station', 'game show', 'tv star', 'music video', 'satire', 'cult film', 'indiana jones spoof scene', 'music spoof']"
4548,2616,tt0098554,8/16/1989,1989,Uncle Buck,15000000,79258538.0,100.0,6.6,338.0,"['babysitter', 'backfire', 'attitude', 'tire', 'streetwise', 'drag net', 'crazy uncle', 'aftercreditsstinger', 'child care']"
4549,7091,tt0098577,9/17/1988,1988,Vampire's Kiss,2000000,725131.0,103.0,6.0,75.0,"['therapist', 'vampire', 'hallucination', 'bite', 'insanity', 'delusion', 'murder', 'dark comedy', 'night club', 'psychosis', 'drinking blood', 'method acting']"
4550,249,tt0098621,12/8/1989,1989,The War of the Roses,0,0.0,116.0,6.7,288.0,"['gymnastics', 'candelabrum', 'cat', 'lawyer', 'dog']"
4551,11342,tt0098622,6/1/1989,1989,Warlock,7000000,0.0,103.0,5.8,98.0,"['witch', 'cemetery', 'magic', 'time travel', 'aging', 'curse', 'warlock', 'witch hunter']"
4552,183,tt0098663,12/15/1989,1989,The Wizard,6000000,14278900.0,100.0,6.1,83.0,"['competition', 'video game', 'california', 'brother', 'utah', 'nintendo', 'on the road', 'road movie']"
4553,32330,tt0098678,10/27/1989,1989,Worth Winning,0,0.0,103.0,6.0,11.0,"['womanizer', 'battle of the sexes']"
4554,24126,tt0108517,5/1/1993,1993,Warlock: The Armageddon,0,0.0,98.0,5.2,39.0,"['armageddon', 'warlock']"
4555,8494,tt0108539,7/9/1993,1993,Weekend at Bernie's II,0,0.0,97.0,4.9,74.0,"['re animate', 'conga', 'dancing corpse', 'yanked off bikini top']"
4556,26535,tt0056868,6/5/1963,1963,Billy Liar,0,0.0,93.0,6.7,34.0,"['train', 'ambrosia']"
4557,41784,tt0101465,9/5/1991,1991,Black Robe,0,0.0,101.0,7.5,18.0,"['quebec', 'wilderness', 'journey', 'jesuit', 'algonquin indian']"
4558,27431,tt0065761,2/11/1971,1971,The Cat o' Nine Tails,1000000,0.0,110.0,6.9,52.0,"['giallo', 'blind man']"
4559,2148,tt0087089,12/14/1984,1984,The Cotton Club,58000000,25928721.0,127.0,6.5,71.0,"['jazz', 'jazz musician', 'musical', 'mafia']"
4560,42033,tt0087130,3/15/1985,1985,Def-Con 4,0,0.0,88.0,2.8,10.0,"['post-apocalyptic', 'dystopia', 'canuxploitation']"
4561,11308,tt0087428,3/9/1984,1984,The Hotel New Hampshire,7500000,0.0,109.0,5.8,26.0,"['suicide', 'bomb', 'prostitute', 'rape', 'sex', 'hotel', 'based on novel', 'terrorist', 'fight', 'nudity', 'satire']"
4562,23239,tt0116604,1/1/1996,1996,Idiot Box,0,0.0,85.0,4.7,3.0,['independent film']
4563,53119,tt0119512,3/30/1998,1998,Left Luggage,0,100544.0,100.0,6.9,10.0,"['jewish life', 'independent film', 'holocaust survivor', 'jewish']"
4564,31941,tt0078490,8/2/1978,1978,Who'll Stop the Rain,0,0.0,126.0,6.8,12.0,"['vietnam veteran', 'based on novel', 'heroin', 'vietnam', 'vietnam war', 'chase', 'drug smuggling', 'drug trade', 'machine gun']"
4565,19317,tt0083366,7/17/1981,1981,"Zorro, The Gay Blade",0,0.0,93.0,5.4,15.0,"['sword fight', 'cult comedy']"
4566,27813,tt0083624,4/14/1982,1982,Basket Case,35000,0.0,91.0,6.2,75.0,"['siamese twins', 'basket', 'mood ring eyes']"
4567,57745,tt0119842,9/3/1998,1998,Orphans,0,49501.0,101.0,6.8,7.0,[']']
4568,2057,tt0218922,8/3/2001,2001,Original Sin,42000000,35402320.0,118.0,5.8,200.0,"['women', 'sex', 'cuba', 'eroticism', 'lover (female)', 'passion', 'coffee grower', 'sin', 'denunciation']"
4569,9880,tt0247638,8/3/2001,2001,The Princess Diaries,37000000,165335153.0,115.0,6.5,1063.0,"['heir to the throne', 'grandmother granddaughter relationship', 'high school', 'princess', 'royalty', 'teenager', 'popularity', 'social outcast', 'based on young adult novel']"
4570,5175,tt0266915,8/3/2001,2001,Rush Hour 2,90000000,347325802.0,90.0,6.4,1078.0,['duringcreditsstinger']
4571,21596,tt0262826,9/3/2000,2000,Thomas in Love,0,0.0,97.0,6.0,2.0,"['phobia', 'agoraphobia']"
4572,41951,tt0094868,5/18/1988,1988,Chocolat,0,0.0,105.0,6.5,12.0,"['africa', 'colonialism', 'woman director']"
4573,11385,tt0056059,6/19/1962,1962,Hatari!,0,0.0,157.0,6.2,50.0,"['africa', 'giraffe', 'elephant', 'safari', 'chase', 'dangerous']"
4574,4484,tt0077288,10/25/1978,1978,La Cage aux folles,0,20424259.0,99.0,6.9,57.0,"['gay', 'drag queen', '1970s', 'cabaret']"
4575,11684,tt0080489,12/10/1980,1980,La Cage aux folles II,0,6950125.0,101.0,5.7,17.0,"['drag queen', 'revue', 'murder', 'extramarital affair', 'nightclub owner']"
4576,44414,tt0102299,9/13/1991,1991,Liebestraum,0,0.0,112.0,6.2,5.0,"['mother', 'illinois', 'friends', 'murder', 'architecture', 'lust', 'extramarital affair', 'illness', 'occult', 'adopted', 'neo-noir']"
4577,44258,tt0060668,1/1/1967,1967,Marat/Sade,0,0.0,116.0,5.9,7.0,[']']
4578,20391,tt0064782,10/15/1969,1969,Paint Your Wagon,20000000,31678778.0,158.0,6.3,65.0,"['mining', 'prospector']"
4579,12584,tt0075213,8/11/1976,1976,The Shootist,0,8091910.0,100.0,7.3,85.0,"['based on novel', 'sniper', 'widow', 'retirement']"
