,Id,Title,Production Companies
7053,427,Mon oncle,Film del Centauro
7054,43049,Where the Boys Are,Euterpe
7055,3022,Dr. Jekyll and Mr. Hyde,
7056,778,Monsieur  Hulot's Holiday,Cady
7057,3088,My Darling Clementine,
7058,23152,People Will Talk,
7059,23567,I Was a Male War Bride,
7060,102057,Divorce American Style,
7061,52367,Kiss Them for Me,Twentieth Century Fox Film Corporation
7062,22584,To Have and Have Not,
7063,27725,High Sierra,
7064,16227,Dark Passage,
7065,980,The Ox-Bow Incident,
7066,16933,They Drive by Night,
7067,42094,Micki & Maude,Columbia Pictures
7068,26884,Platinum Blonde,
7069,37833,Reefer Madness,
7070,18995,D.O.A.,
7071,43759,The Boy with Green Hair,
7072,5205,Pumping Iron,
7073,2017,No Good Deed,Remstar Productions
7073,2017,No Good Deed,ApolloMedia Distribution
7073,2017,No Good Deed,Kismet Entertainment Group
7074,38606,The Trouble with Angels,
7075,14239,Cool World,Paramount Pictures
7076,55448,Money for Nothing,
7077,21779,The Silencers,
7078,71189,"Where Angels Go, Trouble Follows",Columbia Pictures Corporation
7079,67794,Heat and Dust,
7080,73515,Mesmerized,RKO Pictures
7080,73515,Mesmerized,Manchester Productions
7081,405,La Strada,
7082,9696,Ichi the Killer,Omega Project
7083,4917,A Boy and His Dog,
7084,37774,The Last Tycoon,Paramount Pictures
7085,5055,Ashes and Diamonds,
7086,40140,Marooned,Columbia Pictures Corporation
7087,42040,King David,Paramount Pictures
7088,29933,Kanał,
7089,35888,Cat Chaser,
7090,3059,Intolerance: Love's Struggle Throughout the Ages,Triangle Film Corporation
7091,22727,The Beast of Yucca Flats,
7092,28586,Tormented,Allied Artists Pictures
7093,56157,The Violent Years,
7094,11708,Chitty Chitty Bang Bang,United Artists
7094,11708,Chitty Chitty Bang Bang,Dramatic Features
7095,27329,The Legend of Suriyothai,American Zoetrope
7096,42514,Plaza Suite,
7097,20444,The Out of Towners,Paramount Pictures
7098,17736,Where the Day Takes You,
7099,114046,The Three Stooges in Orbit,Columbia Pictures Corporation
7100,82283,It,Paramount Pictures
7101,1954,The Butterfly Effect,New Line Cinema
7101,1954,The Butterfly Effect,FilmEngine
7101,1954,The Butterfly Effect,Katalyst Films
7101,1954,The Butterfly Effect,BenderSpink
7102,13476,Win a Date with Tad Hamilton!,
7103,11194,Touching the Void,Darlow Smithson Productions
7103,11194,Touching the Void,UK Film Council
7103,11194,Touching the Void,PBS
7104,12634,The Big Bounce,Material
7105,13505,The Perfect Score,
7106,14114,You Got Served,
7107,15708,Latter Days,
7108,21301,Barbershop 2:  Back in Business,
7109,20483,Catch That Kid,Fox 2000 Pictures
7109,20483,Catch That Kid,Mad Chance
7109,20483,Catch That Kid,Nimbus Film Productions
7110,14292,Miracle,
7111,44539,An Amazing Couple,
7112,1278,The Dreamers,Peninsula Films
7113,18841,The Lost Skeleton of Cadavra,Fragmighty
7113,18841,The Lost Skeleton of Cadavra,Transom Films
7114,25925,Who's the Man?,New Line Cinema
7115,32035,Love at Large,
7116,74395,Hangin' With The Homeboys,New Line Cinema
7117,19361,Sleep with Me,Revolution Films
7117,19361,Sleep with Me,August Entertainment
7117,19361,Sleep with Me,Castleberg Productions
7118,81824,Just Between Friends,Orion Pictures
7119,21968,Super Fly,Sig Shore Productions
7120,29493,A Piece of the Action,First Artists
7121,29473,Let's Do It Again,First Artists
7122,29464,Uptown Saturday Night,First Artists
7123,37900,Hell's Kitchen,
7124,91390,The Innocent,
7125,33557,Daddy and Them,
7126,7008,The Wilby Conspiracy,
7127,30566,Blacula,
7128,42466,Scream Blacula Scream,
7129,76176,Da Hip Hop Witch,
7130,18446,Swing Shift,
7131,22004,Trespass,
7132,11023,Thirteen,Fox Searchlight Pictures
7132,11023,Thirteen,Sound for Film
7132,11023,Thirteen,Working Title Films
7133,47802,Simple Men,
7134,92298,The Sailor Who Fell from Grace with the Sea,
7135,35227,Foolish Wives,
7136,29852,"Silent Night, Bloody Night",Cannon Productions
7136,29852,"Silent Night, Bloody Night",Zora Investments Associates
7137,23001,The Sin of Harold Diddlebock,
7138,51049,Pontiac Moon,
7139,11221,Best Defense,Paramount Pictures
7140,1824,50 First Dates,Columbia Pictures Corporation
7140,1824,50 First Dates,Happy Madison Productions
7140,1824,50 First Dates,Anonymous Content
7141,16784,Welcome to Mooseport,Twentieth Century Fox Film Corporation
7141,16784,Welcome to Mooseport,Intermedia Films
7142,44674,After Life,
7143,292090,Face,
7144,11083,Kitchen Stories,Svenska Filminstitutet
7144,11083,Kitchen Stories,BOB Film Sweden AB
7145,54045,The Code,
7146,337,Monsieur Ibrahim,
7147,11951,Vanishing Point,Twentieth Century Fox Film Corporation
7148,43376,Diary of a Country Priest,
7149,28963,The Thief of Bagdad,
7150,2576,The Diary of Anne Frank,Twentieth Century Fox Film Corporation
7151,22561,Allegro non troppo,
7152,19345,Black Widow,Twentieth Century Fox Film Corporation
7152,19345,Black Widow,Amercent Films
7153,14430,Herod's Law,IMCINE
7154,12775,Flesh + Blood,Impala
7155,9838,King Solomon's Mines,Cannon Group
7156,50075,The Black Pirate,
7157,2099,Raw Deal,
7158,42852,"Goodbye, Mr. Chips",
7159,40454,"Follow Me, Boys!",
7160,6470,Fire Birds,Nova International Films
7161,20032,Robot Stories,
7162,8842,Against the Ropes,Paramount Pictures
7162,8842,Against the Ropes,ATR Films
7162,8842,Against the Ropes,MMP Erste Filmproduktions
7163,11132,Confessions of a Teenage Drama Queen,
7164,9352,EuroTrip,DreamWorks SKG
7164,9352,EuroTrip,The Montecito Picture Company
7165,615,The Passion of the Christ,Icon Productions
7166,11217,Club Dread,Fox Searchlight Pictures
7166,11217,Club Dread,Broken Lizard Industries
7167,10677,Dirty Dancing: Havana Nights,Miramax Films
7167,10677,Dirty Dancing: Havana Nights,Lions Gate Films
7167,10677,Dirty Dancing: Havana Nights,Artisan Entertainment
7167,10677,Dirty Dancing: Havana Nights,Lawrence Bender Productions
7168,13572,Twisted,Paramount Pictures
7168,13572,Twisted,Kopelson Entertainment
7168,13572,Twisted,Harlequin Pictures
7168,13572,Twisted,Intertainment AG
7169,30735,Alila,
7170,338,"Good bye, Lenin!",WDR
7170,338,"Good bye, Lenin!",Arte
7171,2023,Hidalgo,Casey Silver Productions
7171,2023,Hidalgo,Touchstone Pictures
7172,9384,Starsky & Hutch,Weed Road Pictures
7172,9384,Starsky & Hutch,Dimension Films
7172,9384,Starsky & Hutch,Red Hour Films
7173,25935,The Reckoning,Renaissance Films
7174,797,Persona,
7175,42602,The Passion of Anna,
7176,60792,Walk on the Wild Side,
7177,70113,Tokyo Joe,
7178,47474,The Serpent's Egg,De Laurentiis
7178,47474,The Serpent's Egg,Bavaria Film
7179,56188,Fire Down Below,Columbia Pictures Corporation
7180,29084,Le Corbeau,
7181,1723,The Front,Columbia Pictures Corporation
7182,25955,Pickup on South Street,
7183,41876,The Damned,Pegaso Cinematografica
7184,62190,American Gun,
7185,43323,Richard III,London Film Productions
7186,67022,Quartet,
7187,24548,Just One of the Guys,Columbia Pictures Corporation
7187,24548,Just One of the Guys,Triton
7188,31602,The Chase,Horizon Pictures
7189,57744,The Kiss,TriStar Pictures
7190,37044,Wisconsin Death Trip,
7191,42989,The Wrong Arm of the Law,
7192,17047,Agent Cody Banks 2: Destination London,Splend Pictures
7192,17047,Agent Cody Banks 2: Destination London,Maverick Films
7192,17047,Agent Cody Banks 2: Destination London,Dylan Sellers Productions
7193,10591,The Girl Next Door,Regency Enterprises
7193,10591,The Girl Next Door,Epsilon Motion Pictures
7193,10591,The Girl Next Door,New Regency Pictures
7194,1586,Secret Window,Columbia Pictures Corporation
7194,1586,Secret Window,Pariah Entertainment Group
7194,1586,Secret Window,Grand Slam Productions
7195,11169,Spartan,Epsilon Motion Pictures
7195,11169,Spartan,Franchise Pictures
7195,11169,Spartan,Signature Pictures
7195,11169,Spartan,Linson Entertainment
7195,11169,Spartan,Art Linson Productions
7195,11169,Spartan,ApolloMedia Distribution
7196,49689,Broken Wings,Norma Productions
7196,49689,Broken Wings,Israeli Film Fund
7197,266687,Games People Play,
7198,66660,How to Draw a Bunny,
7199,156,Wilbur Wants to Kill Himself,Les Films du Losange
7199,156,Wilbur Wants to Kill Himself,Nordisk Film
7199,156,Wilbur Wants to Kill Himself,Scottish Screen
7199,156,Wilbur Wants to Kill Himself,TV2 Danmark
7200,2778,Clifford,
7201,10433,Mad Dog and Glory,Universal Pictures
7202,47168,The Wind in the Willows,
7203,58995,Night Crossing,Bavaria Film
7204,43236,Peyton Place,Twentieth Century Fox Film Corporation
7205,142168,Searching for Debra Winger,
7206,40752,Walk Like a Man,
7207,924,Dawn of the Dead,New Amsterdam Entertainment
7207,924,Dawn of the Dead,Strike Entertainment
7207,924,Dawn of the Dead,Metropolitan Filmexport
7208,38,Eternal Sunshine of the Spotless Mind,Anonymous Content
7208,38,Eternal Sunshine of the Spotless Mind,This Is That Productions
7209,11081,Taking Lives,Village Roadshow Pictures
7209,11081,Taking Lives,Atmosphere Entertainment MM
7210,4377,The Child I Never Was,
7211,16941,Intermission,UK Film Council
7211,16941,Intermission,Portman Film
7211,16941,Intermission,Irish Film Board
7211,16941,Intermission,Parallel Film Productions
7211,16941,Intermission,Brown Sauce Film Productions
7212,1720,Noi the Albino,
7213,9541,Jersey Girl,Miramax Films
7213,9541,Jersey Girl,Beverly Detroit
7213,9541,Jersey Girl,View Askew Productions
7214,5516,The Ladykillers,Mike Zoss Productions
7214,5516,The Ladykillers,The Jacobson Company
7215,20304,Never Die Alone,ContentFilm
7215,20304,Never Die Alone,Visionbox Pictures
7215,20304,Never Die Alone,White Orch Films
7215,20304,Never Die Alone,Fearon Entertainment
7216,11024,Scooby-Doo 2: Monsters Unleashed,Mosaic Media Group
7217,53734,A Foreign Affair,
7218,553,Dogville,Zentropa Entertainments
7218,553,Dogville,Trollhättan Film AB
7218,553,Dogville,Memfis Film
7218,553,Dogville,France 3 Cinéma
7218,553,Dogville,Arte France Cinéma
7218,553,Dogville,Slot Machine
7218,553,Dogville,Liberator Productions
7218,553,Dogville,Film i Väst
7218,553,Dogville,Pain Unlimited GmbH Filmproduktion
7218,553,Dogville,Sigma Films
7219,10544,Ned Kelly,StudioCanal
7219,10544,Ned Kelly,The Australian Film Commission
7219,10544,Ned Kelly,Endymion Films
7219,10544,Ned Kelly,Working Title Films
7219,10544,Ned Kelly,WTA
7220,1487,Hellboy,Columbia Pictures
7220,1487,Hellboy,Revolution Studios
7220,1487,Hellboy,Dark Horse Entertainment
7220,1487,Hellboy,Lawrence Gordon Productions
7221,13700,Home on the Range,
7222,11137,The Prince & Me,Paramount Pictures
7222,11137,The Prince & Me,Lions Gate Films
7222,11137,The Prince & Me,Epsilon Motion Pictures
7222,11137,The Prince & Me,Stillking Films
7223,11358,Walking Tall,Mandeville Films
7223,11358,Walking Tall,WWE Studios
7223,11358,Walking Tall,Hyde Park Entertainment
7224,13573,The United States of Leland,
7225,19084,Johnson Family Vacation,Fox Searchlight Pictures
7225,19084,Johnson Family Vacation,Bird and a Bear Entertainment
7225,19084,Johnson Family Vacation,Hallway Pictures
7226,10733,The Alamo,Imagine Entertainment
7227,14442,Ella Enchanted,World 2000 Entertainment
7228,2122,The Whole Ten Yards,Cheyenne Enterprises
7228,2122,The Whole Ten Yards,Franchise Pictures
7228,2122,The Whole Ten Yards,MHF Zweite Academy Film
7228,2122,The Whole Ten Yards,Eclipse Catering
7228,2122,The Whole Ten Yards,Nine Yards Two Productions
7229,25300,I'm Not Scared,Alquimia Cinema
7229,25300,I'm Not Scared,Medusa Film
7229,25300,I'm Not Scared,The Producers Films
7229,25300,I'm Not Scared,Cattleya
7230,14576,Shade,Cobalt Media Group
7230,14576,Shade,Judgement Pictures
7231,13432,Since Otar Left,
7232,26636,Twentynine Palms,3b productions
7232,26636,Twentynine Palms,The 7th Floor
7233,6844,The Ten Commandments,Paramount Pictures
7234,923,Dawn of the Dead,Laurel Group
7235,2587,"Brother Sun, Sister Moon",Paramount Pictures
7236,3591,One Million Years B.C.,
7237,28026,Prey for Rock & Roll,Prey LLC
7238,26176,"Mother, Jugs & Speed",
7239,41857,Bandolero!,
7240,78364,The Slugger's Wife,Columbia Pictures
7241,10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,
7242,33839,Cheaper by the Dozen,
7243,133919,Scenes from a Marriage,
7244,95548,Baby the Rain Must Fall,Columbia Pictures Corporation
7244,95548,Baby the Rain Must Fall,Solar Productions
7245,50549,Belles on their Toes,
7246,38978,Ned Kelly,
7247,92331,Beyond the Stars,
7248,111883,Mac,
7249,42245,The Food of the Gods,
7250,68347,Food of the Gods II,New Line Cinema
7250,68347,Food of the Gods II,Seven Arts Pictures
7251,89488,Anna,
7252,34082,Road to Bali,
7253,22999,The Flying Deuces,
7254,20278,Africa Screams,United Artists
7255,18698,Jack and the Beanstalk,
7256,47201,High Risk,Hemdale Film
7257,12239,The Osterman Weekend,
7258,4365,Munchies,
7259,86182,The Cat and the Canary,
7260,45862,Hangman's Curse,North by Northwest Entertainment
7260,45862,Hangman's Curse,Namesake Entertainment
7261,65066,Going in Style,
7262,42228,The Late Show,Lions Gate Films
7263,16561,The Sunshine Boys,
7264,54655,Jersey Girl,Electric Pictures
7265,70779,The American Nightmare,
7266,10843,After Hours,Double Play
7267,2098,Viva Las Vegas,Winters Hollywood Entertainment Holdings Corporation
7268,65332,Love and Anarchy,
7269,34303,Hitman Hart: Wrestling with Shadows,National Film Board of Canada
7269,34303,Hitman Hart: Wrestling with Shadows,Silver Vision
7269,34303,Hitman Hart: Wrestling with Shadows,TVO
7270,15673,Connie and Carla,Universal Pictures
7270,15673,Connie and Carla,Spyglass Entertainment
7270,15673,Connie and Carla,Epsilon Motion Pictures
7271,393,Kill Bill: Vol. 2,Miramax Films
7271,393,Kill Bill: Vol. 2,A Band Apart
7272,7220,The Punisher,Lions Gate Films
7272,7220,The Punisher,VIP 3 Medienfonds
7272,7220,The Punisher,Valhalla Motion Pictures
7272,7220,The Punisher,Marvel Enterprises
7273,33823,Paper Clips,
7274,163676,A Thousand Clouds of Peace,
7275,237,Young Adam,
7276,126117,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",
7277,10096,13 Going on 30,Columbia Pictures
7277,10096,13 Going on 30,Revolution Studios
7278,9509,Man on Fire,Regency Enterprises
7278,9509,Man on Fire,Fox 2000 Pictures
7278,9509,Man on Fire,Epsilon Motion Pictures
7278,9509,Man on Fire,Scott Free Productions
7279,19016,Clifford's Really Big Movie,
7280,60645,MC5: A True Testimonial,
7281,10710,Envy,Columbia Pictures
7281,10710,Envy,Castle Rock Entertainment
7281,10710,Envy,NPV Entertainment
7281,10710,Envy,DreamWorks Pictures
7281,10710,Envy,Baltimore Spring Creek Productions
7282,11058,Godsend,Lions Gate Films
7282,11058,Godsend,2929 Productions
7283,11141,Laws of Attraction,New Line Cinema
7283,11141,Laws of Attraction,Irish Dreamtime
7283,11141,Laws of Attraction,Deep River Productions
7284,10625,Mean Girls,Paramount Pictures
7284,10625,Mean Girls,Broadway Veo
7285,54807,Mickey,
7286,11025,New York Minute,DiNovi Pictures
7286,11025,New York Minute,Dualstar Productions
7287,7131,Van Helsing,Universal Pictures
7287,7131,Van Helsing,Stillking Films
7288,26899,The Mudge Boy,
7289,30125,Valentin,
7290,16428,Breakin' All the Rules,Screen Gems
7291,652,Troy,Plan B Entertainment
7291,652,Troy,Nimar Studios
7291,652,Troy,Radiant Productions
7291,652,Troy,Helena Productions
7292,8440,Carandiru,BR Petrobrás
7293,883,Coffee and Cigarettes,
7294,38018,Strayed,
7295,96461,Dance Me Outside,Yorktown Productions
7296,34377,The Boys in the Band,Cinema Center Films
7297,20375,Raid,
7298,10375,D-Tox,
7299,42015,Swimming to Cambodia,
7300,68440,Watch on the Rhine,
7301,12503,Under Fire,
7302,11864,Enemy Mine,Twentieth Century Fox Film Corporation
7302,11864,Enemy Mine,SLM Production Group
7302,11864,Enemy Mine,Bavaria Film
7303,9461,Enter the Dragon,Golden Harvest Company
7304,57811,Foreign Land,
7305,132,The Rolling Stones: Gimme Shelter,The Criterion Collection
7306,28276,Good Morning,
7307,18329,Happy Together,Block 2 Pictures
7307,18329,Happy Together,Jet Tone Production
7308,17993,Henry & June,Universal Pictures
7309,37447,Berkeley in the Sixties,
7310,4339,The Nasty Girl,Filmverlag der Autoren
7311,42108,Entre Nous,Hachette Première
7311,42108,Entre Nous,Alexandre Films
7311,42108,Entre Nous,films A2
7312,18513,The Naked Prey,Paramount Pictures
7312,18513,The Naked Prey,Theodora Productions
7313,26517,Martin,
7314,28285,The Three Faces of Eve,
7315,22137,The Kingdom,
7316,5247,Mercy,
7317,31676,Desperate Hours,
7318,49622,The Passion of Ayn Rand,
7319,238952,Along the Coast,
7320,10035,100 Girls,
7321,502,Fail-Safe,
7322,41965,Paperhouse,
7323,10347,Dobermann,PolyGram Audiovisuel
7324,1373,The Discovery of Heaven,
7325,30959,Kwaidan,Toho Company
7325,30959,Kwaidan,Ninjin Club
7325,30959,Kwaidan,Bungei
7326,43341,Cat-Women of the Moon,
7327,20561,28 Up,
7328,13055,Chance,
7329,667,You Only Live Twice,
7330,700,Octopussy,
7331,21594,The Blue Gardenia,Blue Gardenia Productions
7332,26976,Wit,
7333,36670,Never Say Never Again,PSO International
7333,36670,Never Say Never Again,TaliaFilm II Productions
7334,18872,Maborosi,
7335,44864,The Magic Flute,
7336,31993,Midnight,
7337,43818,Pride and Prejudice,
7338,28290,The Man in the Gray Flannel Suit,
7339,24650,The Fountainhead,
7340,55086,Old Acquaintance,
7341,43525,In This Our Life,
7342,20640,Woman of the Year,
7343,50363,Summertime,
7344,633,Soldier of Orange,Film Holland
7344,633,Soldier of Orange,Excelsior Films
7345,5511,Le Samouraï,Fa cinematografica
7345,5511,Le Samouraï,TC Productions
7346,5511,Le Samouraï,Fa cinematografica
7346,5511,Le Samouraï,TC Productions
7347,41003,White Palace,
7348,13936,Oklahoma!,RKO Radio Pictures
7349,294,Desert Hearts,The Samuel Goldwyn Company
7350,11507,Body Double,Columbia Pictures Corporation
7351,17538,Rooster Cogburn,
7352,10435,Chaplin,TriStar Pictures
7352,10435,Chaplin,Carolco Pictures
7353,1162,The Miracle Worker,
7354,34328,Monster in a Box,
7355,47108,I Come,Nikkatsu
7356,47140,Midnight,VeoFilmes
7356,47140,Midnight,Haut et Court
7357,40930,If You Only Knew,
7358,14684,School Ties,
7359,58467,Girl,
7360,10261,Switch,Beco Films
7361,163869,Just Write,BMG Independents
7362,13937,Raising Cain,Universal Pictures
7363,25355,Irma Vep,Dacia Films
7364,29601,Buck Privates,
7365,66115,Nice Guys Sleep Alone,
