,Id,Title,Genres
1040,28120,Crossfire,Mystery
1040,28120,Crossfire,Thriller
1041,1834,"Murder, My Sweet",Crime
1041,1834,"Murder, My Sweet",Drama
1041,1834,"Murder, My Sweet",Mystery
1041,1834,"Murder, My Sweet",Thriller
1042,26282,Macao,Adventure
1042,26282,Macao,Drama
1042,26282,Macao,Romance
1043,37218,For the Moment,War
1043,37218,For the Moment,Drama
1043,37218,For the Moment,Romance
1043,37218,For the Moment,Action
1044,252,Willy Wonka & the Chocolate Factory,Family
1044,252,Willy Wonka & the Chocolate Factory,Fantasy
1045,116356,The Sexual Life of the Belgians,Comedy
1045,116356,The Sexual Life of the Belgians,Romance
1046,16372,The Innocents,Horror
1047,11561,Sleeper,Comedy
1047,11561,Sleeper,Romance
1048,11302,Bananas,Comedy
1049,623,A Fish Called Wanda,Comedy
1049,623,A Fish Called Wanda,Crime
1050,583,Life of Brian,Comedy
1051,12614,Victor/Victoria,Comedy
1051,12614,Victor/Victoria,Music
1051,12614,Victor/Victoria,Romance
1052,21711,The Candidate,Comedy
1052,21711,The Candidate,Drama
1053,11575,The Great Race,Adventure
1053,11575,The Great Race,Comedy
1054,475,Bonnie and Clyde,Crime
1054,475,Bonnie and Clyde,Drama
1055,11331,The Old Man and the Sea,Adventure
1055,11331,The Old Man and the Sea,Drama
1056,521,Dial M for Murder,Crime
1056,521,Dial M for Murder,Mystery
1056,521,Dial M for Murder,Thriller
1057,21202,Madame Butterfly,
1058,88,Dirty Dancing,Drama
1058,88,Dirty Dancing,Music
1058,88,Dirty Dancing,Romance
1059,500,Reservoir Dogs,Crime
1059,500,Reservoir Dogs,Thriller
1060,792,Platoon,Drama
1060,792,Platoon,War
1060,792,Platoon,Action
1061,8491,Weekend at Bernie's,Comedy
1062,402,Basic Instinct,Thriller
1062,402,Basic Instinct,Mystery
1063,10537,The Doors,Drama
1063,10537,The Doors,Music
1064,11386,The Crying Game,Romance
1064,11386,The Crying Game,Crime
1064,11386,The Crying Game,Drama
1064,11386,The Crying Game,Thriller
1065,9504,Glengarry Glen Ross,Crime
1065,9504,Glengarry Glen Ross,Drama
1065,9504,Glengarry Glen Ross,Mystery
1066,15764,Sophie's Choice,Drama
1066,15764,Sophie's Choice,Romance
1067,601,E.T. the Extra-Terrestrial,Adventure
1067,601,E.T. the Extra-Terrestrial,Family
1067,601,E.T. the Extra-Terrestrial,Fantasy
1068,67365,The Search for One-eye Jimmy,Comedy
1069,25842,A Christmas Carol,Fantasy
1069,25842,A Christmas Carol,Drama
1069,25842,A Christmas Carol,Family
1070,2119,Days of Thunder,Adventure
1071,744,Top Gun,Action
1071,744,Top Gun,Romance
1071,744,Top Gun,War
1072,136311,American Strays,Action
1072,136311,American Strays,Comedy
1073,221,Rebel Without a Cause,Drama
1074,702,A Streetcar Named Desire,Drama
1075,25750,Children of the Corn IV: The Gathering,Horror
1076,17642,The Leopard Son,Documentary
1077,427043,Charm's  Incidents,Comedy
1078,146341,Bird of Prey,Crime
1078,146341,Bird of Prey,Drama
1079,9305,Microcosmos,Documentary
1080,37616,Palookaville,Comedy
1081,11112,The Associate,Comedy
1082,21612,The Funeral,Crime
1082,21612,The Funeral,Drama
1083,102461,A Single Girl,Drama
1084,36998,The Eighth Day,Drama
1085,200383,North Star,Action
1085,200383,North Star,Adventure
1085,200383,North Star,Drama
1085,200383,North Star,Western
1086,116844,Drunks,Drama
1087,1630,The People vs. Larry Flynt,Drama
1088,26626,Glory Daze,Comedy
1089,124837,A Perfect Candidate,Documentary
1090,11816,On Golden Pond,Drama
1091,11843,The Return of the Pink Panther,Mystery
1091,11843,The Return of the Pink Panther,Comedy
1091,11843,The Return of the Pink Panther,Crime
1092,10379,Drop Dead Fred,Comedy
1092,10379,Drop Dead Fred,Fantasy
1092,10379,Drop Dead Fred,Family
1093,2756,The Abyss,Adventure
1093,2756,The Abyss,Action
1093,2756,The Abyss,Thriller
1094,790,The Fog,Horror
1095,1103,Escape from New York,Action
1096,11298,The Howling,Drama
1096,11298,The Howling,Horror
1097,4480,Jean de Florette,Drama
1098,4481,Manon of the Spring,Drama
1099,49688,Johnny 100 Pesos,Drama
1100,10765,Private Benjamin,Comedy
1101,762,Monty Python and the Holy Grail,Adventure
1101,762,Monty Python and the Holy Grail,Comedy
1101,762,Monty Python and the Holy Grail,Fantasy
1102,44497,Hustler White,Romance
1102,44497,Hustler White,Drama
1103,85588,Dadetown,
1104,278621,Everything Relative,Drama
1105,99479,Entertaining Angels - The Dorothy Day Story,Drama
1106,55049,Three Lives and Only One Death,Comedy
1106,55049,Three Lives and Only One Death,Crime
1107,124829,The Line King: The Al Hirschfeld Story,Documentary
1108,79306,Snowriders,Documentary
1109,356054,Curtis's Charm,
1110,10548,When We Were Kings,Documentary
1111,531,The Wrong Trousers,Animation
1111,531,The Wrong Trousers,Comedy
1111,531,The Wrong Trousers,Family
1112,104931,JLG/JLG: Self-Portrait in December,Documentary
1113,4483,The Return of Martin Guerre,Mystery
1113,4483,The Return of Martin Guerre,Crime
1113,4483,The Return of Martin Guerre,Drama
1113,4483,The Return of Martin Guerre,History
1113,4483,The Return of Martin Guerre,Romance
1114,18919,Faust,Animation
1114,18919,Faust,Drama
1114,18919,Faust,Fantasy
1115,31556,He Walked by Night,Drama
1115,31556,He Walked by Night,Thriller
1116,26167,Raw Deal,Crime
1117,26174,T-Men,Thriller
1117,26174,T-Men,Crime
1118,61461,The Children Are Watching Us,Drama
1119,117500,Pastoral Symphony,Drama
1120,218713,Here Comes Cookie,
1121,217802,Love In Bloom,
1122,127973,Six of a Kind,Comedy
1123,659,The Tin Drum,Drama
1123,659,The Tin Drum,History
1123,659,The Tin Drum,War
1124,30892,The Ruling Class,Drama
1124,30892,The Ruling Class,Comedy
1125,86369,Mina Tannenbaum,Drama
1125,86369,Mina Tannenbaum,Comedy
1126,8074,2 or 3 Things I Know About Her,Comedy
1126,8074,2 or 3 Things I Know About Her,Drama
1127,124676,The Bloody Child,Drama
1128,38554,Dear God,Comedy
1129,49763,Bad Moon,Horror
1130,41326,American Dream,Documentary
1131,36555,Best of the Best 3: No Turning Back,Action
1132,10608,Bob Roberts,Comedy
1132,10608,Bob Roberts,Drama
1133,11216,Cinema Paradiso,Drama
1133,11216,Cinema Paradiso,Romance
1134,7452,"The Cook, the Thief, His Wife & Her Lover",Crime
1134,7452,"The Cook, the Thief, His Wife & Her Lover",Drama
1135,64567,Dead Tired,Comedy
1136,892,Delicatessen,Comedy
1136,892,Delicatessen,Fantasy
1137,1600,The Double Life of Veronique,Drama
1137,1600,The Double Life of Veronique,Thriller
1138,26561,Enchanted April,Romance
1138,26561,Enchanted April,Drama
1139,975,Paths of Glory,Drama
1139,975,Paths of Glory,War
1140,18129,The Grifters,Crime
1140,18129,The Grifters,Drama
1141,54405,Hear My Song,Comedy
1141,54405,Hear My Song,Foreign
1142,150823,The Shooter,Western
1143,409,The English Patient,Drama
1143,409,The English Patient,Romance
1143,409,The English Patient,War
1144,38251,Mediterraneo,Comedy
1144,38251,Mediterraneo,Romance
1144,38251,Mediterraneo,War
1145,10161,My Left Foot: The Story of Christy Brown,Drama
1146,1412,"Sex, Lies, and Videotape",Drama
1147,41768,Passion Fish,Drama
1148,10409,Strictly Ballroom,Comedy
1148,10409,Strictly Ballroom,Drama
1148,10409,Strictly Ballroom,Romance
1149,14285,The Thin Blue Line,Mystery
1149,14285,The Thin Blue Line,Documentary
1149,14285,The Thin Blue Line,Crime
1150,2469,Tie Me Up! Tie Me Down!,Comedy
1150,2469,Tie Me Up! Tie Me Down!,Crime
1150,2469,Tie Me Up! Tie Me Down!,Drama
1150,2469,Tie Me Up! Tie Me Down!,Romance
1151,10174,Madonna: Truth or Dare,Documentary
1151,10174,Madonna: Truth or Dare,Music
1152,31225,Paris is Burning,Documentary
1153,510,One Flew Over the Cuckoo's Nest,Drama
1154,11455,Up in Smoke,Comedy
1155,1891,The Empire Strikes Back,Adventure
1155,1891,The Empire Strikes Back,Action
1156,2493,The Princess Bride,Adventure
1156,2493,The Princess Bride,Family
1156,2493,The Princess Bride,Fantasy
1156,2493,The Princess Bride,Comedy
1156,2493,The Princess Bride,Romance
1157,85,Raiders of the Lost Ark,Adventure
1157,85,Raiders of the Lost Ark,Action
1158,68,Brazil,Comedy
1159,679,Aliens,Horror
1159,679,Aliens,Action
1159,679,Aliens,Thriller
1160,429,"The Good, the Bad and the Ugly",Western
1161,13446,Withnail & I,Comedy
1161,13446,Withnail & I,Drama
1162,389,12 Angry Men,Drama
1163,947,Lawrence of Arabia,Adventure
1163,947,Lawrence of Arabia,Drama
1163,947,Lawrence of Arabia,History
1163,947,Lawrence of Arabia,War
1164,185,A Clockwork Orange,Drama
1165,595,To Kill a Mockingbird,Crime
1165,595,To Kill a Mockingbird,Drama
1166,28,Apocalypse Now,Drama
1166,28,Apocalypse Now,War
1167,335,Once Upon a Time in the West,Western
1168,1892,Return of the Jedi,Adventure
1168,1892,Return of the Jedi,Action
1169,144,Wings of Desire,Drama
1169,144,Wings of Desire,Fantasy
1169,144,Wings of Desire,Romance
1170,1092,The Third Man,Thriller
1170,1092,The Third Man,Mystery
1171,769,GoodFellas,Drama
1171,769,GoodFellas,Crime
1172,348,Alien,Horror
1172,348,Alien,Action
1172,348,Alien,Thriller
1173,766,Army of Darkness,Fantasy
1173,766,Army of Darkness,Horror
1173,766,Army of Darkness,Comedy
1174,175,The Big Blue,Adventure
1174,175,The Big Blue,Drama
1174,175,The Big Blue,Romance
1175,11645,Ran,Action
1175,11645,Ran,Drama
1175,11645,Ran,History
1176,10835,The Killer,Action
1176,10835,The Killer,Crime
1176,10835,The Killer,Drama
1176,10835,The Killer,Thriller
1177,539,Psycho,Drama
1177,539,Psycho,Horror
1177,539,Psycho,Thriller
1178,525,The Blues Brothers,Music
1178,525,The Blues Brothers,Comedy
1178,525,The Blues Brothers,Action
1178,525,The Blues Brothers,Crime
1179,240,The Godfather: Part II,Drama
1179,240,The Godfather: Part II,Crime
1180,600,Full Metal Jacket,Drama
1180,600,Full Metal Jacket,War
1181,530,A Grand Day Out,Adventure
1181,530,A Grand Day Out,Animation
1181,530,A Grand Day Out,Comedy
1181,530,A Grand Day Out,Family
1182,10705,Henry V,War
1182,10705,Henry V,Drama
1182,10705,Henry V,History
1182,10705,Henry V,Action
1182,10705,Henry V,Romance
1183,279,Amadeus,Drama
1183,279,Amadeus,History
1183,279,Amadeus,Music
1184,3109,The Quiet Man,Comedy
1184,3109,The Quiet Man,Drama
1184,3109,The Quiet Man,Romance
1185,311,Once Upon a Time in America,Drama
1185,311,Once Upon a Time in America,Crime
1186,1578,Raging Bull,Drama
1187,703,Annie Hall,Comedy
1187,703,Annie Hall,Drama
1187,703,Annie Hall,Romance
1188,9549,The Right Stuff,Drama
1188,9549,The Right Stuff,History
1189,1398,Stalker,Drama
1189,1398,Stalker,Thriller
1190,387,Das Boot,Action
1190,387,Das Boot,Drama
1190,387,Das Boot,History
1190,387,Das Boot,War
1190,387,Das Boot,Adventure
1191,9277,The Sting,Comedy
1191,9277,The Sting,Crime
1191,9277,The Sting,Drama
1192,343,Harold and Maude,Comedy
1192,343,Harold and Maude,Drama
1192,343,Harold and Maude,Romance
1193,37291,Trust,Drama
1193,37291,Trust,Comedy
1194,490,The Seventh Seal,Fantasy
1194,490,The Seventh Seal,Drama
1195,11235,Local Hero,Comedy
1195,11235,Local Hero,Drama
1196,218,The Terminator,Action
1196,218,The Terminator,Thriller
1197,763,Braindead,Horror
1197,763,Braindead,Comedy
1198,9665,Glory,War
1199,18971,Rosencrantz & Guildenstern Are Dead,Comedy
1199,18971,Rosencrantz & Guildenstern Are Dead,Drama
1200,696,Manhattan,Comedy
1200,696,Manhattan,Drama
1200,696,Manhattan,Romance
1201,379,Miller's Crossing,Drama
1201,379,Miller's Crossing,Thriller
1201,379,Miller's Crossing,Crime
1202,207,Dead Poets Society,Drama
1203,37247,The Graduate,Drama
1204,1480,Touch of Evil,Drama
1204,1480,Touch of Evil,Thriller
1204,1480,Touch of Evil,Crime
1205,9322,La Femme Nikita,Action
1205,9322,La Femme Nikita,Thriller
1206,826,The Bridge on the River Kwai,Drama
1206,826,The Bridge on the River Kwai,History
1206,826,The Bridge on the River Kwai,War
1207,422,8½,Fantasy
1207,422,8½,Drama
1208,829,Chinatown,Crime
1208,829,Chinatown,Drama
1208,829,Chinatown,Mystery
1208,829,Chinatown,Thriller
1209,828,The Day the Earth Stood Still,Drama
1209,828,The Day the Earth Stood Still,Thriller
1210,3090,The Treasure of the Sierra Madre,Action
1210,3090,The Treasure of the Sierra Madre,Adventure
1210,3090,The Treasure of the Sierra Madre,Drama
1210,3090,The Treasure of the Sierra Madre,Western
1211,9964,Bad Taste,Action
1211,9964,Bad Taste,Comedy
1211,9964,Bad Taste,Horror
1212,3063,Duck Soup,Comedy
1213,13667,Better Off Dead...,Comedy
1214,694,The Shining,Horror
1214,694,The Shining,Thriller
1215,235,Stand by Me,Crime
1215,235,Stand by Me,Drama
1216,832,M,Drama
1216,832,M,Action
1216,832,M,Thriller
1216,832,M,Crime
1217,765,Evil Dead II,Horror
1217,765,Evil Dead II,Comedy
1217,765,Evil Dead II,Fantasy
1218,5925,The Great Escape,Adventure
1218,5925,The Great Escape,Drama
1218,5925,The Great Escape,History
1218,5925,The Great Escape,Thriller
1218,5925,The Great Escape,War
1219,11778,The Deer Hunter,Drama
1219,11778,The Deer Hunter,War
1220,4485,Diva,Action
1220,4485,Diva,Drama
1220,4485,Diva,Music
1220,4485,Diva,Thriller
1221,137,Groundhog Day,Romance
1221,137,Groundhog Day,Fantasy
1221,137,Groundhog Day,Drama
1221,137,Groundhog Day,Comedy
1222,33,Unforgiven,Western
1223,982,The Manchurian Candidate,Mystery
1223,982,The Manchurian Candidate,Thriller
1224,8428,Pump up the Volume,Music
1224,8428,Pump up the Volume,Drama
1225,212,Arsenic and Old Lace,Comedy
1225,212,Arsenic and Old Lace,Crime
1226,105,Back to the Future,Adventure
1226,105,Back to the Future,Comedy
1226,105,Back to the Future,Family
1227,1633,Fried Green Tomatoes,Drama
1227,1633,Fried Green Tomatoes,Comedy
1228,11202,Patton,Drama
1228,11202,Patton,History
1228,11202,Patton,War
1229,1554,Down by Law,Crime
1229,1554,Down by Law,Drama
1229,1554,Down by Law,Comedy
1230,149,Akira,Animation
1231,8009,Highlander,Adventure
1231,8009,Highlander,Action
1231,8009,Highlander,Fantasy
1232,903,Cool Hand Luke,Crime
1232,903,Cool Hand Luke,Drama
1233,11673,Cyrano de Bergerac,Drama
1233,11673,Cyrano de Bergerac,Comedy
1233,11673,Cyrano de Bergerac,History
1233,11673,Cyrano de Bergerac,Romance
1234,3034,Young Frankenstein,Comedy
1235,339,Night on Earth,Comedy
1235,339,Night on Earth,Drama
1236,10404,Raise the Red Lantern,Drama
1237,914,The Great Dictator,Comedy
1238,756,Fantasia,Animation
1238,756,Fantasia,Family
1238,756,Fantasia,Music
1239,288,High Noon,Western
1240,910,The Big Sleep,Crime
1240,910,The Big Sleep,Drama
1240,910,The Big Sleep,Mystery
1240,910,The Big Sleep,Thriller
1241,2640,Heathers,Thriller
1241,2640,Heathers,Comedy
1241,2640,Heathers,Drama
1242,16633,Somewhere in Time,Drama
1242,16633,Somewhere in Time,Fantasy
1242,16633,Somewhere in Time,Romance
1243,665,Ben-Hur,Action
1243,665,Ben-Hur,Adventure
1243,665,Ben-Hur,Drama
1243,665,Ben-Hur,History
1244,11031,This Is Spinal Tap,Comedy
1244,11031,This Is Spinal Tap,Music
1245,11314,Koyaanisqatsi,Documentary
1245,11314,Koyaanisqatsi,Music
1246,15143,Some Kind of Wonderful,Drama
1246,15143,Some Kind of Wonderful,Romance
1247,89,Indiana Jones and the Last Crusade,Adventure
1247,89,Indiana Jones and the Last Crusade,Action
1248,10322,Being There,Comedy
1248,10322,Being There,Drama
1249,783,Gandhi,Drama
1249,783,Gandhi,History
1250,10644,The Unbearable Lightness of Being,Comedy
1250,10644,The Unbearable Lightness of Being,Romance
1251,11257,A Room with a View,Drama
1251,11257,A Room with a View,Romance
1252,14370,Real Genius,Comedy
1252,14370,Real Genius,Romance
1253,12104,Pink Floyd: The Wall,Music
1254,625,The Killing Fields,War
1254,625,The Killing Fields,Drama
1254,625,The Killing Fields,History
1255,8816,My Life as a Dog,Drama
1255,8816,My Life as a Dog,Comedy
1256,830,Forbidden Planet,Adventure
1256,830,Forbidden Planet,Action
1257,2323,Field of Dreams,Drama
1257,2323,Field of Dreams,Fantasy
1258,983,The Man Who Would Be King,Adventure
1258,983,The Man Who Would Be King,Drama
1259,642,Butch Cassidy and the Sundance Kid,History
1259,642,Butch Cassidy and the Sundance Kid,Drama
1259,642,Butch Cassidy and the Sundance Kid,Western
1259,642,Butch Cassidy and the Sundance Kid,Crime
1260,655,"Paris, Texas",Drama
1261,10341,Until the End of the World,Thriller
1261,10341,Until the End of the World,Drama
1261,10341,Until the End of the World,Action
1262,639,When Harry Met Sally...,Comedy
1262,639,When Harry Met Sally...,Romance
1262,639,When Harry Met Sally...,Drama
1263,266022,I Shot a Man in Vegas,
1264,168450,Parallel Sons,
1265,30180,Hype!,Documentary
1265,30180,Hype!,Music
1266,31388,Santa with Muscles,Family
1266,31388,Santa with Muscles,Comedy
1267,41801,Female Perversions,Drama
1267,41801,Female Perversions,Romance
1268,66034,Mad Dog Time,Drama
1268,66034,Mad Dog Time,Action
1268,66034,Mad Dog Time,Comedy
1268,66034,Mad Dog Time,Crime
1269,348138,Breathing Room,Romance
1269,348138,Breathing Room,Comedy
1270,96288,Paris Was a Woman,Documentary
1271,61536,I'm Not Rappaport,Comedy
1272,18762,Blue Juice,Comedy
1272,18762,Blue Juice,Romance
1273,331367,Kids of Survival,
1274,8077,Alien³,Action
1274,8077,Alien³,Horror
1275,814,An American Werewolf in London,Horror
1275,814,An American Werewolf in London,Comedy
1276,41671,Amityville: It's About Time,Horror
1277,27214,Amityville 3-D,Horror
1277,27214,Amityville 3-D,Thriller
1278,52263,Amityville: Dollhouse,Horror
1279,33519,Amityville: A New Generation,Horror
1280,16235,Amityville II: The Possession,Horror
1281,11449,The Amityville Horror,Drama
1281,11449,The Amityville Horror,Horror
1281,11449,The Amityville Horror,Thriller
1282,41848,The Amityville Curse,Horror
1283,25944,Blood for Dracula,Horror
1284,24913,April Fool's Day,Horror
1284,24913,April Fool's Day,Mystery
1285,49126,Audrey Rose,Fantasy
1285,49126,Audrey Rose,Drama
1285,49126,Audrey Rose,Horror
1285,49126,Audrey Rose,Thriller
1286,32076,The Believers,Crime
1286,32076,The Believers,Drama
1286,32076,The Believers,Horror
1286,32076,The Believers,Mystery
1286,32076,The Believers,Thriller
1287,571,The Birds,Horror
1288,8851,The Blob,Horror
1289,37843,Blood Beach,Horror
1289,37843,Blood Beach,Comedy
1290,32146,Body Parts,Horror
1290,32146,Body Parts,Thriller
1291,30346,The Body Snatcher,Thriller
1291,30346,The Body Snatcher,Horror
1292,6114,Dracula,Romance
1292,6114,Dracula,Horror
1293,229,Bride of Frankenstein,Horror
1294,13549,Burnt Offerings,Horror
1295,9529,Candyman,Drama
1295,9529,Candyman,Horror
1295,9529,Candyman,Thriller
1296,1598,Cape Fear,Crime
1296,1598,Cape Fear,Thriller
1297,11349,Cape Fear,Drama
1297,11349,Cape Fear,Thriller
1298,7340,Carrie,Horror
1298,7340,Carrie,Thriller
1299,6217,Cat People,Drama
1299,6217,Cat People,Fantasy
1299,6217,Cat People,Horror
1299,6217,Cat People,Thriller
1300,377,A Nightmare on Elm Street,Horror
1301,653,Nosferatu,Fantasy
1301,653,Nosferatu,Horror
1302,28198,Vampire in Venice,Horror
1303,794,The Omen,Horror
1303,794,The Omen,Thriller
1304,31640,Blood and Wine,Crime
1304,31640,Blood and Wine,Drama
1304,31640,Blood and Wine,Thriller
1305,8744,Albino Alligator,Crime
1305,8744,Albino Alligator,Drama
1305,8744,Albino Alligator,Thriller
1306,25189,The Mirror Has Two Faces,Comedy
